Date,Day,Month,Year,data_4th_Digit,OE,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,PRECTOTCORR
2006-5-11,11,5,2006,14,Even,14.9,8.83,11.87,16.05,9.56,19.38,9.82,1.71
2006-5-13,13,5,2006,11,Even,17.55,8.23,12.89,17.79,10.52,23.31,12.8,0.01
2006-5-16,16,5,2006,1,Odd,19.33,12.22,15.77,19.74,12.62,25.62,13.0,0.04
2006-5-18,18,5,2006,1,Odd,20.99,13.65,17.32,21.62,11.59,27.28,15.69,0.01
2006-5-20,20,5,2006,5,Even,18.43,14.02,16.23,19.55,8.16,22.59,14.43,0.0
2006-5-23,23,5,2006,30,Even,23.89,14.69,19.3,23.33,14.16,30.9,16.73,0.01
2006-5-25,25,5,2006,19,Odd,19.83,10.83,15.33,20.53,14.12,27.05,12.92,0.0
2006-5-27,27,5,2006,5,Odd,21.05,10.78,15.91,21.4,11.85,27.3,15.44,0.0
2006-5-30,30,5,2006,1,Odd,18.33,12.49,15.41,19.59,11.77,23.13,11.36,0.03
2006-6-1,1,6,2006,18,Even,13.91,9.23,11.58,15.2,6.02,17.4,11.37,6.67
2006-6-3,3,6,2006,20,Odd,14.07,8.2,11.14,14.83,9.91,18.4,8.49,1.25
2006-6-6,6,6,2006,29,Even,16.58,12.36,14.47,16.42,5.96,19.4,13.44,2.62
2006-6-8,8,6,2006,5,Even,16.79,6.95,11.87,18.18,14.38,23.69,9.31,0.0
2006-6-10,10,6,2006,9,Odd,18.32,8.66,13.49,20.02,13.77,24.8,11.01,0.03
2006-6-13,13,6,2006,10,Odd,20.19,10.5,15.35,21.45,13.96,26.86,12.9,0.0
2006-6-15,15,6,2006,6,Odd,21.75,11.84,16.8,22.58,12.49,27.8,15.3,0.01
2006-6-17,17,6,2006,2,Even,22.98,12.11,17.55,23.26,13.94,30.43,16.49,0.0
2006-6-20,20,6,2006,22,Odd,25.17,12.38,18.78,24.14,12.73,32.65,19.92,0.0
2006-6-22,22,6,2006,8,Even,25.59,14.26,19.93,25.05,12.56,32.93,20.37,0.0
2006-6-24,24,6,2006,5,Even,27.35,14.8,21.08,28.33,12.84,34.01,21.17,0.0
2006-6-27,27,6,2006,11,Even,27.66,16.37,22.02,28.11,11.9,33.68,21.78,0.0
2006-6-29,29,6,2006,27,Odd,27.0,17.89,22.44,27.35,9.59,31.57,21.98,0.0
2006-7-1,1,7,2006,5,Odd,27.08,15.47,21.27,28.97,12.91,33.98,21.07,0.03
2006-7-4,4,7,2006,20,Odd,26.33,13.64,19.98,27.93,13.9,33.23,19.34,1.16
2006-7-6,6,7,2006,21,Odd,24.92,17.23,21.08,25.74,10.25,30.94,20.69,0.71
2006-7-8,8,7,2006,4,Odd,24.45,15.57,20.01,26.39,10.59,29.69,19.12,1.43
2006-7-11,11,7,2006,2,Odd,27.52,14.44,20.98,29.46,13.94,34.01,20.07,0.13
2006-7-13,13,7,2006,15,Odd,27.64,15.98,21.81,29.39,11.3,33.55,22.24,0.54
2006-7-15,15,7,2006,16,Odd,27.75,16.2,21.98,29.3,11.52,33.65,22.14,0.74
2006-7-18,18,7,2006,3,Even,25.0,12.2,18.6,27.27,14.09,32.08,17.98,0.0
2006-7-20,20,7,2006,22,Even,28.0,11.62,19.81,29.55,15.52,36.01,20.48,0.01
2006-7-22,22,7,2006,12,Even,29.26,13.67,21.47,30.73,13.52,36.2,22.69,0.01
2006-7-25,25,7,2006,5,Even,29.48,17.69,23.59,31.6,10.71,35.41,24.69,0.26
2006-7-27,27,7,2006,26,Even,28.97,18.09,23.53,31.3,13.23,35.76,22.53,0.1
2006-7-29,29,7,2006,18,Odd,27.48,18.82,23.15,28.98,9.75,32.46,22.71,1.96
2006-8-1,1,8,2006,31,Even,27.9,19.71,23.81,30.03,9.94,32.94,23.0,0.06
2006-8-3,3,8,2006,21,Odd,25.27,18.52,21.9,27.54,8.88,30.17,21.3,1.16
2006-8-5,5,8,2006,5,Odd,24.52,9.97,17.25,26.59,14.16,31.5,17.33,0.05
2006-8-8,8,8,2006,3,Odd,23.55,15.7,19.62,25.36,10.13,28.87,18.74,11.11
2006-8-10,10,8,2006,6,Even,23.42,13.72,18.57,25.2,12.45,29.79,17.33,1.22
2006-8-12,12,8,2006,45,Odd,22.53,15.46,19.0,23.99,8.05,26.95,18.9,0.58
2006-8-16,16,8,2006,8,Odd,24.08,15.21,19.65,25.03,11.36,29.93,18.57,0.05
2006-8-17,17,8,2006,4,Even,25.14,17.4,21.27,26.33,10.77,31.07,20.3,0.34
2006-8-19,19,8,2006,6,Odd,28.27,13.85,21.06,28.32,12.37,34.76,22.4,0.03
2006-8-22,22,8,2006,3,Even,24.12,13.94,19.03,25.87,12.27,30.38,18.12,0.0
2006-8-24,24,8,2006,3,Even,23.44,16.5,19.97,25.97,10.4,29.12,18.73,0.03
2006-8-26,26,8,2006,3,Odd,21.74,14.33,18.04,23.76,9.8,26.87,17.08,0.74
2006-8-29,29,8,2006,46,Odd,22.01,16.26,19.14,23.94,8.62,26.84,18.22,0.01
2006-8-31,31,8,2006,2,Odd,20.87,5.8,13.33,22.69,16.38,29.01,12.62,0.0
2006-9-2,2,9,2006,26,Odd,22.35,8.19,15.27,23.67,14.73,29.98,15.24,0.0
2006-9-5,5,9,2006,16,Even,25.0,13.15,19.08,26.39,15.38,33.34,17.97,0.01
2006-9-7,7,9,2006,1,Odd,25.82,14.55,20.18,25.93,8.91,31.01,22.09,0.01
2006-9-9,9,9,2006,7,Odd,24.89,15.58,20.24,25.6,8.81,29.64,20.83,0.55
2006-9-12,12,9,2006,8,Odd,23.87,14.38,19.12,24.11,8.49,28.26,19.76,0.01
2006-9-14,14,9,2006,10,Even,21.53,17.48,19.51,21.49,5.64,23.97,18.33,22.22
2006-9-16,16,9,2006,14,Odd,18.49,15.63,17.06,18.81,3.3,20.05,16.76,11.95
2006-9-19,19,9,2006,4,Even,20.99,14.68,17.83,21.72,11.21,26.7,15.48,0.15
2006-9-21,21,9,2006,2,Even,22.15,13.88,18.01,22.81,11.52,28.32,16.8,0.04
2006-9-23,23,9,2006,8,Even,22.01,13.48,17.75,22.8,12.98,29.11,16.12,0.0
2006-9-26,26,9,2006,6,Even,18.23,15.4,16.82,18.39,5.73,21.65,15.93,9.6
2006-9-28,28,9,2006,52,Even,19.98,13.47,16.73,20.81,13.15,26.9,13.76,0.0
2006-9-30,30,9,2006,3,Even,20.03,13.16,16.6,20.14,9.98,25.94,15.98,0.0
2006-10-3,3,10,2006,14,Odd,20.49,17.11,18.8,21.07,9.98,25.8,15.82,0.69
2006-10-5,5,10,2006,4,Odd,18.23,13.02,15.62,18.79,7.09,22.44,15.34,0.07
2006-10-7,7,10,2006,15,Even,17.7,10.73,14.22,17.54,9.53,22.53,13.0,0.51
2006-10-10,10,10,2006,6,Even,17.75,8.78,13.26,17.73,13.31,25.37,12.05,0.0
2006-10-12,12,10,2006,12,Odd,18.55,12.74,15.64,18.25,11.44,24.6,13.17,0.01
2006-10-14,14,10,2006,12,Even,18.37,12.21,15.29,18.41,10.07,23.58,13.51,0.01
2006-10-17,17,10,2006,4,Odd,15.08,6.83,10.95,15.21,11.8,21.46,9.66,0.0
2006-10-19,19,10,2006,34,Even,13.48,9.85,11.66,13.17,7.25,16.62,9.37,9.3
2006-10-21,21,10,2006,4,Even,16.58,14.9,15.74,16.46,7.97,21.37,13.4,3.67
2006-10-24,24,10,2006,4,Odd,18.49,16.51,17.5,18.26,8.3,23.27,14.97,0.01
2006-10-26,26,10,2006,42,Odd,19.84,13.33,16.58,18.9,12.36,26.75,14.39,0.05
2006-10-28,28,10,2006,15,Odd,20.15,11.41,15.78,18.7,10.2,26.65,16.46,0.0
2006-10-31,31,10,2006,8,Odd,13.8,6.22,10.01,13.72,13.34,20.66,7.32,0.0
2006-11-2,2,11,2006,2,Odd,12.51,4.56,8.54,12.66,11.7,17.45,5.76,0.16
2006-11-4,4,11,2006,14,Even,7.34,-0.25,3.55,7.32,11.77,13.5,1.73,0.31
2006-11-7,7,11,2006,10,Even,12.65,7.41,10.03,11.48,11.34,19.12,7.78,0.0
2006-11-9,9,11,2006,5,Odd,14.27,11.21,12.74,13.26,8.49,19.17,10.68,0.04
2006-11-11,11,11,2006,22,Even,10.21,3.77,6.99,9.66,11.66,16.65,4.99,0.01
2006-11-14,14,11,2006,8,Even,12.38,7.32,9.85,11.05,11.3,18.51,7.21,0.0
2006-11-16,16,11,2006,36,Odd,13.4,11.61,12.51,13.21,9.21,18.76,9.55,0.8
2006-11-18,18,11,2006,36,Odd,14.68,12.91,13.8,14.0,7.23,19.04,11.8,1.38
2006-11-21,21,11,2006,2,Odd,12.37,9.37,10.87,12.14,5.42,15.98,10.55,3.77
2006-11-23,23,11,2006,23,Even,9.7,4.89,7.3,8.94,11.29,16.21,4.92,0.23
2006-11-25,25,11,2006,1,Even,13.43,12.25,12.83,13.02,8.69,18.57,9.88,0.01
2006-11-28,28,11,2006,50,Odd,12.23,7.23,9.73,10.51,10.75,18.33,7.58,0.02
2006-11-30,30,11,2006,1,Odd,10.99,6.72,8.86,9.82,11.2,17.65,6.44,0.02
2006-12-2,2,12,2006,25,Odd,10.05,5.95,8.0,8.68,9.72,15.12,5.4,0.01
2006-12-5,5,12,2006,3,Odd,13.09,11.73,12.41,11.93,7.97,18.44,10.48,0.06
2006-12-7,7,12,2006,4,Odd,12.46,10.37,11.41,11.89,7.08,17.04,9.96,2.39
2006-12-9,9,12,2006,21,Even,12.37,8.95,10.66,11.97,5.27,14.71,9.44,21.39
2006-12-12,12,12,2006,7,Odd,6.41,0.6,3.51,5.62,11.74,13.17,1.43,0.0
2006-12-14,14,12,2006,1,Odd,7.63,4.72,6.17,6.55,11.62,14.09,2.48,0.02
2006-12-16,16,12,2006,14,Even,11.71,8.76,10.23,10.16,7.05,15.44,8.4,0.99
2006-12-19,19,12,2006,10,Even,9.59,5.65,7.62,9.49,8.42,13.72,5.3,1.67
2006-12-21,21,12,2006,2,Odd,5.64,1.14,3.39,5.32,8.91,11.18,2.26,0.19
2006-12-23,23,12,2006,8,Odd,6.4,1.3,3.85,5.68,10.46,13.08,2.63,0.01
2006-12-27,27,12,2006,3,Odd,7.95,2.9,5.43,5.42,9.36,12.91,3.55,0.0
2006-12-28,28,12,2006,15,Even,8.31,4.05,6.19,6.9,6.99,12.27,5.28,0.0
2006-12-30,30,12,2006,2,Odd,8.56,2.8,5.68,5.49,8.62,13.66,5.04,0.06
2007-1-2,2,1,2007,42,Odd,9.8,4.98,7.4,9.1,10.23,13.97,3.74,1.55
2007-1-4,4,1,2007,21,Odd,6.79,1.8,4.3,5.23,9.49,11.75,2.26,2.08
2007-1-8,8,1,2007,3,Odd,10.01,9.18,9.59,8.9,5.35,13.5,8.14,4.02
2007-1-9,9,1,2007,16,Odd,9.44,6.14,7.79,8.19,10.37,15.53,5.17,0.14
2007-1-11,11,1,2007,6,Odd,10.08,9.85,9.96,9.15,5.55,13.64,8.08,0.03
2007-1-13,13,1,2007,11,Odd,10.55,7.98,9.26,8.69,9.77,16.22,6.45,0.0
2007-1-16,16,1,2007,1,Odd,9.56,7.45,8.51,8.83,8.02,13.5,5.48,0.33
2007-1-18,18,1,2007,7,Odd,10.6,9.09,9.84,9.85,6.23,14.05,7.81,0.35
2007-1-20,20,1,2007,18,Even,12.05,10.01,11.03,10.33,8.34,17.12,8.79,0.01
2007-1-23,23,1,2007,8,Even,12.23,10.46,11.34,11.92,6.59,14.51,7.93,7.21
2007-1-25,25,1,2007,4,Even,6.57,1.38,3.98,6.19,5.02,9.32,4.3,2.05
2007-1-27,27,1,2007,10,Even,5.08,1.16,3.12,5.17,8.93,9.78,0.85,0.32
2007-1-30,30,1,2007,1,Even,7.97,4.19,6.08,6.28,10.21,13.66,3.45,0.0
2007-2-1,1,2,2007,1,Odd,9.98,7.16,8.58,9.84,8.88,15.23,6.35,0.27
2007-2-3,3,2,2007,3,Odd,8.22,3.3,5.76,7.15,10.8,14.86,4.05,0.0
2007-2-6,6,2,2007,21,Even,6.89,4.42,5.65,6.25,9.35,11.28,1.93,2.29
2007-2-8,8,2,2007,3,Odd,9.75,7.63,8.69,9.63,7.1,13.85,6.75,2.31
2007-2-10,10,2,2007,11,Even,9.83,8.17,9.01,9.82,5.16,12.72,7.55,13.94
2007-2-13,13,2,2007,4,Even,10.6,5.7,8.15,10.03,9.91,16.03,6.12,1.54
2007-2-15,15,2,2007,11,Odd,10.2,8.01,9.11,10.1,7.12,13.81,6.69,8.95
2007-2-17,17,2,2007,40,Odd,7.92,2.79,5.35,7.51,11.4,13.5,2.1,0.0
2007-2-20,20,2,2007,19,Even,11.17,7.32,9.25,10.82,11.27,17.23,5.97,3.46
2007-2-22,22,2,2007,28,Even,9.72,6.76,8.24,9.65,9.17,14.87,5.7,0.58
2007-2-24,24,2,2007,1,Even,10.68,7.64,9.15,9.95,7.43,15.3,7.87,0.08
2007-2-27,27,2,2007,6,Odd,9.59,3.79,6.69,9.29,12.86,16.87,4.01,0.01
2007-3-1,1,3,2007,40,Odd,11.74,9.88,10.81,11.94,6.8,15.74,8.94,0.0
2007-3-3,3,3,2007,6,Odd,11.94,10.83,11.39,11.89,8.34,16.91,8.57,0.0
2007-3-6,6,3,2007,1,Even,13.18,10.34,11.76,13.15,10.52,18.62,8.1,0.54
2007-3-8,8,3,2007,5,Even,11.48,7.66,9.58,12.0,10.95,17.82,6.87,0.75
2007-3-10,10,3,2007,16,Even,10.51,4.92,7.72,10.58,10.94,16.65,5.72,0.25
2007-3-13,13,3,2007,13,Even,12.5,4.46,8.48,11.88,10.87,18.76,7.9,0.0
2007-3-15,15,3,2007,1,Even,13.68,6.23,9.95,13.13,11.0,20.14,9.14,0.0
2007-3-17,17,3,2007,10,Even,12.19,7.94,10.06,12.42,12.12,18.8,6.68,0.01
2007-3-20,20,3,2007,5,Odd,7.23,2.27,4.75,7.58,4.65,9.42,4.77,7.46
2007-3-22,22,3,2007,23,Even,7.12,2.48,4.8,7.42,9.0,11.76,2.76,1.07
2007-3-24,24,3,2007,28,Odd,8.13,4.87,6.5,7.94,5.79,11.23,5.44,4.0
2007-3-27,27,3,2007,35,Even,9.42,4.05,6.73,9.37,8.69,14.17,5.48,3.13
2007-3-29,29,3,2007,13,Odd,11.08,7.01,9.05,10.69,8.15,15.61,7.46,1.06
2007-3-31,31,3,2007,42,Even,11.23,7.04,9.13,12.56,10.62,17.22,6.6,0.14
2007-4-3,3,4,2007,12,Odd,11.87,8.12,10.0,11.59,6.67,15.73,9.06,7.61
2007-4-5,5,4,2007,2,Odd,12.97,7.03,10.0,13.19,11.98,19.58,7.6,0.09
2007-4-7,7,4,2007,1,Odd,13.75,8.17,10.96,14.05,9.99,19.25,9.25,0.05
2007-4-10,10,4,2007,8,Even,14.86,7.41,11.14,14.59,11.86,21.15,9.29,0.0
2007-4-12,12,4,2007,10,Even,17.55,7.43,12.49,16.83,12.73,24.41,11.68,0.0
2007-4-14,14,4,2007,3,Odd,14.9,10.92,12.9,14.64,4.39,17.31,12.92,0.59
2007-4-17,17,4,2007,3,Odd,16.24,7.33,11.79,16.9,12.75,22.56,9.82,0.12
2007-4-19,19,4,2007,28,Even,16.37,10.38,13.37,17.35,13.64,23.51,9.87,0.01
2007-4-21,21,4,2007,11,Odd,19.83,11.63,15.73,20.05,12.31,26.39,14.08,0.0
2007-4-24,24,4,2007,8,Odd,19.27,8.76,14.01,19.14,11.96,26.19,14.23,0.21
2007-4-26,26,4,2007,36,Even,17.51,9.39,13.45,18.53,10.82,22.79,11.98,1.14
2007-4-28,28,4,2007,7,Odd,16.8,9.44,13.12,17.69,11.34,22.51,11.18,1.05
2007-5-2,2,5,2007,3,Even,15.75,12.08,13.92,16.34,7.05,19.58,12.53,4.15
2007-5-3,3,5,2007,1,Even,15.33,12.62,13.98,15.98,7.06,18.37,11.32,9.45
2007-5-5,5,5,2007,2,Odd,15.86,10.91,13.38,16.99,7.76,20.13,12.37,2.88
2007-5-8,8,5,2007,14,Odd,18.19,8.9,13.54,18.77,15.17,25.86,10.69,0.01
2007-5-10,10,5,2007,32,Even,19.05,14.29,16.67,20.29,12.14,25.55,13.41,0.0
2007-5-12,12,5,2007,25,Even,19.13,13.45,16.29,20.42,12.05,25.05,13.0,0.05
2007-5-15,15,5,2007,23,Odd,17.71,12.27,14.99,19.1,8.49,21.69,13.2,0.0
2007-5-17,17,5,2007,10,Odd,17.15,9.97,13.56,18.3,10.03,22.58,12.55,0.13
2007-5-19,19,5,2007,7,Odd,17.41,6.15,11.79,18.51,15.58,25.05,9.47,0.0
2007-5-22,22,5,2007,1,Odd,22.05,13.93,17.98,23.17,15.45,29.96,14.51,0.07
2007-5-24,24,5,2007,13,Odd,24.87,13.94,19.4,25.83,13.59,31.3,17.72,0.31
2007-5-26,26,5,2007,5,Odd,22.55,14.4,18.48,23.27,8.79,26.87,18.08,0.08
2007-5-29,29,5,2007,1,Odd,14.66,10.12,12.39,15.28,4.41,16.66,12.26,7.9
2007-5-31,31,5,2007,7,Even,17.3,10.83,14.06,18.92,11.02,22.57,11.55,0.02
2007-6-4,4,6,2007,17,Odd,19.83,12.32,16.08,20.49,12.9,25.61,12.71,0.72
2007-6-5,5,6,2007,1,Odd,21.51,12.65,17.08,22.29,12.55,27.32,14.77,1.04
2007-6-7,7,6,2007,59,Even,20.13,12.93,16.53,21.65,12.49,25.94,13.45,0.28
2007-6-9,9,6,2007,5,Even,22.08,13.85,17.97,23.8,13.14,28.5,15.36,0.12
2007-6-12,12,6,2007,1,Odd,21.09,15.75,18.42,22.54,9.04,25.42,16.38,0.03
2007-6-14,14,6,2007,12,Even,23.73,15.35,19.54,25.57,11.99,30.15,18.16,0.0
2007-6-16,16,6,2007,29,Odd,23.05,15.91,19.48,25.01,10.12,28.55,18.42,0.6
2007-6-19,19,6,2007,1,Odd,26.73,13.65,20.19,26.58,12.52,32.49,19.98,0.0
2007-6-21,21,6,2007,2,Odd,25.03,17.64,21.33,27.15,11.96,31.39,19.43,0.0
2007-6-23,23,6,2007,15,Even,24.87,17.04,20.96,27.23,10.88,30.45,19.57,0.0
2007-6-26,26,6,2007,6,Odd,24.73,16.98,20.85,26.18,12.74,31.12,18.38,0.0
2007-6-28,28,6,2007,3,Even,21.85,11.8,16.83,23.94,10.56,27.41,16.84,0.0
2007-6-30,30,6,2007,4,Odd,24.27,12.31,18.3,26.36,14.15,31.22,17.07,0.01
2007-7-3,3,7,2007,19,Even,23.65,14.46,19.05,25.66,9.69,28.87,19.19,0.0
2007-7-5,5,7,2007,8,Odd,22.22,9.71,15.96,24.34,13.4,28.51,15.11,0.0
2007-7-7,7,7,2007,32,Odd,23.14,9.89,16.51,24.9,13.18,29.8,16.63,0.0
2007-7-10,10,7,2007,14,Even,23.07,14.09,18.58,25.67,9.09,27.65,18.56,0.08
2007-7-12,12,7,2007,1,Even,22.58,7.15,14.87,25.15,15.4,29.88,14.48,0.01
2007-7-14,14,7,2007,27,Even,26.19,8.48,17.33,27.76,15.17,33.69,18.51,0.0
2007-7-17,17,7,2007,23,Odd,29.08,11.26,20.17,30.18,12.89,36.05,23.16,0.02
2007-7-19,19,7,2007,21,Odd,30.4,10.99,20.69,31.26,12.12,37.15,25.05,0.0
2007-7-21,21,7,2007,18,Odd,29.23,11.44,20.33,30.48,12.09,35.39,23.3,0.0
2007-7-24,24,7,2007,43,Even,28.4,16.61,22.51,30.26,12.38,35.08,22.69,0.0
2007-7-26,26,7,2007,20,Even,27.35,15.16,21.26,29.81,13.24,34.15,20.91,0.0
2007-7-28,28,7,2007,8,Odd,28.69,12.9,20.8,30.29,13.38,35.8,22.41,0.0
2007-7-31,31,7,2007,12,Even,26.08,14.89,20.49,28.58,10.86,31.58,20.72,0.07
2007-8-2,2,8,2007,16,Odd,26.38,11.51,18.94,28.26,13.26,33.08,19.82,0.0
2007-8-4,4,8,2007,41,Odd,26.66,13.27,19.97,29.51,13.08,33.07,19.99,0.0
2007-8-7,7,8,2007,21,Odd,25.14,14.31,19.73,27.69,12.54,31.85,19.31,0.0
2007-8-9,9,8,2007,34,Even,23.11,13.48,18.29,25.42,8.54,27.41,18.87,0.52
2007-8-11,11,8,2007,30,Even,21.31,13.71,17.51,22.9,11.07,26.96,15.89,0.17
2007-8-14,14,8,2007,14,Even,24.8,15.98,20.38,26.9,12.59,31.38,18.8,0.02
2007-8-16,16,8,2007,16,Even,26.65,14.61,20.63,28.72,11.93,33.21,21.29,0.0
2007-8-18,18,8,2007,1,Odd,23.85,14.42,19.13,25.9,9.78,29.46,19.68,0.0
2007-8-21,21,8,2007,11,Odd,23.02,15.91,19.47,24.55,11.2,28.8,17.61,0.46
2007-8-23,23,8,2007,8,Odd,26.51,19.55,23.03,26.52,8.7,31.33,22.63,1.18
2007-8-25,25,8,2007,4,Even,32.07,11.61,21.83,31.8,13.37,39.85,26.48,0.0
2007-8-28,28,8,2007,6,Odd,28.01,14.15,21.08,29.64,13.3,35.07,21.76,0.0
2007-8-30,30,8,2007,19,Even,27.88,18.53,23.2,29.08,10.38,33.67,23.3,0.09
2007-9-1,1,9,2007,1,Odd,24.24,11.96,18.1,26.37,12.2,30.8,18.6,0.04
2007-9-4,4,9,2007,5,Odd,20.4,14.24,17.33,21.88,10.02,24.32,14.3,0.84
2007-9-6,6,9,2007,9,Odd,16.98,5.0,10.99,18.01,11.2,22.41,11.22,1.5
2007-9-8,8,9,2007,9,Odd,20.63,9.89,15.26,22.54,14.82,28.2,13.38,0.0
2007-9-11,11,9,2007,3,Odd,21.52,15.33,18.43,23.15,9.6,26.64,17.05,0.1
2007-9-13,13,9,2007,15,Odd,20.62,10.51,15.56,22.26,12.35,26.99,14.64,0.0
2007-9-15,15,9,2007,10,Even,22.9,14.42,18.66,24.46,13.47,30.02,16.55,0.0
2007-9-18,18,9,2007,7,Even,22.58,19.08,20.83,23.02,7.57,26.82,19.24,2.39
2007-9-20,20,9,2007,10,Even,20.23,7.37,13.8,21.92,12.79,27.44,14.65,0.0
2007-9-22,22,9,2007,4,Odd,19.23,9.94,14.58,20.77,13.2,26.26,13.07,0.0
2007-9-25,25,9,2007,10,Even,20.95,11.76,16.36,22.24,9.19,26.15,16.97,0.03
2007-9-27,27,9,2007,2,Even,17.23,10.98,14.11,17.71,6.32,19.91,13.59,10.59
2007-9-29,29,9,2007,8,Even,17.46,11.61,14.54,17.68,10.09,22.73,12.65,0.69
2007-10-2,2,10,2007,8,Odd,21.56,11.73,16.65,22.08,13.59,29.1,15.51,0.0
2007-10-4,4,10,2007,3,Odd,21.34,13.73,17.54,20.81,11.3,28.61,17.31,0.01
2007-10-6,6,10,2007,3,Odd,19.85,16.09,17.98,19.55,5.38,22.81,17.42,5.33
2007-10-9,9,10,2007,7,Odd,18.8,12.72,15.76,19.17,8.76,23.3,14.55,0.05
2007-10-11,11,10,2007,18,Odd,17.86,11.01,14.44,18.76,9.34,23.24,13.9,0.7
2007-10-13,13,10,2007,12,Even,18.04,10.22,14.13,18.75,11.99,24.55,12.55,0.01
2007-10-16,16,10,2007,7,Odd,15.91,6.98,11.44,15.8,13.15,22.65,9.5,0.0
2007-10-18,18,10,2007,2,Odd,16.67,15.19,15.93,16.24,4.11,18.76,14.65,1.78
2007-10-20,20,10,2007,11,Even,10.72,-0.89,4.91,11.72,8.49,15.84,7.36,0.02
2007-10-23,23,10,2007,1,Even,10.98,5.16,8.08,11.9,13.04,17.59,4.55,0.03
2007-10-25,25,10,2007,3,Even,13.63,9.15,11.39,13.5,8.37,18.15,9.79,7.97
2007-10-27,27,10,2007,7,Even,18.63,8.91,13.77,17.42,12.67,25.66,12.99,0.0
2007-10-30,30,10,2007,22,Odd,15.69,12.83,14.26,15.11,4.25,18.15,13.9,16.45
2007-11-2,2,11,2007,29,Even,13.68,7.31,10.49,13.8,10.79,20.36,9.57,0.01
2007-11-3,3,11,2007,11,Even,13.61,6.31,9.96,13.15,12.27,20.25,7.98,0.0
2007-11-6,6,11,2007,13,Even,11.2,4.48,7.84,11.55,12.45,17.52,5.08,0.03
2007-11-8,8,11,2007,16,Even,11.85,6.87,9.36,11.07,10.43,17.68,7.25,0.0
2007-11-10,10,11,2007,6,Even,8.14,-0.85,3.65,8.23,12.98,14.63,1.65,0.4
2007-11-13,13,11,2007,1,Even,10.26,2.6,6.43,10.33,9.68,15.58,5.9,0.02
2007-11-15,15,11,2007,4,Even,7.37,1.82,4.59,8.01,10.14,13.46,3.33,0.8
2007-11-17,17,11,2007,18,Odd,5.43,-0.39,2.52,5.74,7.98,9.31,1.33,0.45
2007-11-20,20,11,2007,1,Even,7.26,1.47,4.37,6.39,10.95,13.65,2.69,0.0
2007-11-22,22,11,2007,2,Odd,12.82,9.43,11.12,12.34,9.16,17.9,8.74,0.01
2007-11-24,24,11,2007,26,Odd,14.19,12.72,13.45,13.44,7.31,17.73,10.42,5.23
2007-11-27,27,11,2007,2,Odd,12.54,7.86,10.2,11.4,9.73,18.45,8.73,0.04
2007-11-29,29,11,2007,17,Odd,8.99,5.95,7.48,9.02,4.41,11.18,6.77,3.64
2007-12-1,1,12,2007,6,Odd,9.59,6.2,7.9,8.75,8.45,14.48,6.04,0.07
2007-12-4,4,12,2007,3,Even,7.8,1.99,4.9,7.15,12.02,15.24,3.22,0.18
2007-12-6,6,12,2007,33,Odd,7.44,0.02,3.73,5.83,10.32,13.96,3.64,0.0
2007-12-10,10,12,2007,5,Even,9.91,6.86,8.38,9.51,5.0,12.68,7.67,2.59
2007-12-11,11,12,2007,9,Odd,7.5,5.08,6.29,6.83,4.45,10.25,5.8,0.65
2007-12-13,13,12,2007,12,Odd,5.81,1.65,3.73,5.56,10.02,12.65,2.63,0.18
2007-12-15,15,12,2007,25,Odd,0.4,-5.89,-2.74,0.64,5.81,4.24,-1.57,0.13
2007-12-18,18,12,2007,28,Odd,4.9,1.33,3.11,4.2,8.4,10.08,1.69,0.51
2007-12-20,20,12,2007,6,Odd,5.75,-0.63,2.56,3.23,9.64,11.29,1.65,0.0
2007-12-22,22,12,2007,3,Even,7.44,3.24,5.34,6.59,9.64,12.92,3.28,0.19
2007-12-24,24,12,2007,29,Odd,9.42,6.42,7.92,8.2,6.82,13.76,6.94,0.12
2007-12-27,27,12,2007,6,Odd,6.37,0.12,3.24,5.96,10.52,12.64,2.12,0.03
2007-12-29,29,12,2007,12,Even,6.03,-1.87,2.08,3.48,8.57,10.58,2.01,0.0
2008-1-2,2,1,2008,16,Odd,3.01,-1.62,0.7,2.5,10.07,8.69,-1.38,0.01
2008-1-3,3,1,2008,20,Even,5.73,1.26,3.5,5.52,4.94,8.68,3.74,0.37
2008-1-5,5,1,2008,16,Odd,9.51,9.05,9.27,8.42,5.36,12.78,7.42,8.82
2008-1-8,8,1,2008,17,Even,11.4,8.63,10.01,10.48,7.91,16.73,8.83,0.05
2008-1-10,10,1,2008,23,Even,10.1,9.05,9.58,9.3,5.19,13.27,8.09,1.12
2008-1-12,12,1,2008,8,Odd,10.66,9.49,10.08,10.17,5.01,12.65,7.64,15.29
2008-1-15,15,1,2008,12,Even,6.84,5.69,6.26,6.23,7.17,9.92,2.75,5.48
2008-1-17,17,1,2008,4,Odd,10.42,8.7,9.56,9.89,3.95,12.32,8.37,7.8
2008-1-19,19,1,2008,10,Odd,8.99,4.62,6.81,7.58,10.97,15.51,4.55,0.0
2008-1-22,22,1,2008,7,Even,9.2,8.27,8.74,8.68,5.64,11.98,6.34,0.5
2008-1-24,24,1,2008,18,Odd,5.33,-3.26,1.04,3.57,13.12,12.73,-0.39,0.0
2008-1-26,26,1,2008,15,Odd,8.03,2.61,5.32,5.8,12.61,14.94,2.33,1.01
